Trace_Number,Case_Number,time:timestamp,concept:name,vehicleClass,totalPaymentAmount,lifecycle:transition,dismissal,article,points,expense,notificationType,lastSent,paymentAmount,amount,org:resource
A11705,0,2007-04-24T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,550
A11705,1,2007-05-09T00:00:00+02:00,Payment,,36.0,complete,,,,,,,36.0,,
A11706,0,2007-04-24T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,550
A11706,1,2007-08-02T00:00:00+02:00,Send Fine,,,complete,,,,13.0,,,,,
A11706,2,2007-08-09T00:00:00+02:00,Insert Fine Notification,,,complete,,,,,P,P,,,
A11706,3,2007-10-08T00:00:00+02:00,Add penalty,,,complete,,,,,,,,74.0,
A11706,4,2009-03-30T00:00:00+02:00,Send for Credit Collection,,,complete,,,,,,,,,
A11707,0,2007-04-24T00:00:00+02:00,Create Fine,C,0.0,complete,NIL,157,0,,,,,36.0,550
A11707,1,2007-04-24T00:00:00+02:00,Payment,,36.0,complete,,,,,,,36.0,,
A11708,0,2007-04-26T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,550
A11708,1,2007-04-26T00:00:00+02:00,Payment,,36.0,complete,,,,,,,36.0,,
A11709,0,2007-04-26T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,550
A11709,1,2007-05-02T00:00:00+02:00,Payment,,36.0,complete,,,,,,,36.0,,
A1171,0,2006-08-16T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,35.0,557
A1171,1,2006-08-17T00:00:00+02:00,Payment,,35.0,complete,,,,,,,35.0,,
A11712,0,2007-05-02T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,7,0,,,,,22.0,550
A11712,1,2007-05-02T00:00:00+02:00,Payment,,22.0,complete,,,,,,,22.0,,
A11714,0,2007-05-02T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,550
A11714,1,2007-07-17T00:00:00+02:00,Send Fine,,,complete,,,,13.0,,,,,
A11714,2,2007-08-04T00:00:00+02:00,Insert Fine Notification,,,complete,,,,,P,P,,,
A11714,3,2007-10-03T00:00:00+02:00,Add penalty,,,complete,,,,,,,,74.0,
A11714,4,2009-03-30T00:00:00+02:00,Send for Credit Collection,,,complete,,,,,,,,,
A11715,0,2007-05-02T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,7,0,,,,,22.0,550
A11715,1,2007-05-07T00:00:00+02:00,Payment,,22.0,complete,,,,,,,22.0,,
A11717,0,2007-05-02T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,550
A11717,1,2007-08-20T00:00:00+02:00,Send Fine,,,complete,,,,13.0,,,,,
A11717,2,2007-09-07T00:00:00+02:00,Insert Fine Notification,,,complete,,,,,P,P,,,
A11717,3,2007-11-06T00:00:00+01:00,Add penalty,,,complete,,,,,,,,74.0,
A11717,4,2008-10-15T00:00:00+02:00,Payment,,87.0,complete,,,,,,,87.0,,
A11718,0,2007-05-02T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,550
A11718,1,2007-09-29T00:00:00+02:00,Send Fine,,,complete,,,,18.6,,,,,
A11718,2,2007-10-23T00:00:00+02:00,Insert Fine Notification,,,complete,,,,,P,P,,,
A11718,3,2007-12-22T00:00:00+01:00,Add penalty,,,complete,,,,,,,,74.0,
A11718,4,2009-03-30T00:00:00+02:00,Send for Credit Collection,,,complete,,,,,,,,,
A1172,0,2006-08-16T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,35.0,557
A1172,1,2006-12-14T00:00:00+01:00,Send Fine,,,complete,,,,11.0,,,,,
A1172,2,2007-01-01T00:00:00+01:00,Insert Fine Notification,,,complete,,,,,P,P,,,
A1172,3,2007-03-02T00:00:00+01:00,Add penalty,,,complete,,,,,,,,71.5,
A1172,4,2009-03-30T00:00:00+02:00,Send for Credit Collection,,,complete,,,,,,,,,
A11720,0,2007-05-03T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,550
A11720,1,2007-08-20T00:00:00+02:00,Send Fine,,,complete,,,,13.0,,,,,
A11721,0,2007-05-03T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,7,0,,,,,22.0,550
A11721,1,2007-05-10T00:00:00+02:00,Payment,,28.0,complete,,,,,,,28.0,,
A11722,0,2007-05-03T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,550
A11722,1,2007-05-08T00:00:00+02:00,Payment,,36.0,complete,,,,,,,36.0,,
A11724,0,2007-05-03T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,550
A11724,1,2007-07-17T00:00:00+02:00,Send Fine,,,complete,,,,13.0,,,,,
A11724,2,2007-07-24T00:00:00+02:00,Insert Fine Notification,,,complete,,,,,P,P,,,
A11724,3,2007-09-22T00:00:00+02:00,Add penalty,,,complete,,,,,,,,74.0,
A11724,4,2009-03-30T00:00:00+02:00,Send for Credit Collection,,,complete,,,,,,,,,
A11725,0,2007-05-03T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,550
A11725,1,2007-07-17T00:00:00+02:00,Send Fine,,,complete,,,,13.0,,,,,
A11727,0,2007-05-05T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,550
A11727,1,2007-08-20T00:00:00+02:00,Send Fine,,,complete,,,,13.0,,,,,
A11727,2,2007-08-31T00:00:00+02:00,Insert Fine Notification,,,complete,,,,,P,P,,,
A11727,3,2007-10-30T00:00:00+01:00,Add penalty,,,complete,,,,,,,,74.0,
A11727,4,2009-03-30T00:00:00+02:00,Send for Credit Collection,,,complete,,,,,,,,,
A11728,0,2007-05-05T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,550
A11728,1,2007-08-20T00:00:00+02:00,Send Fine,,,complete,,,,13.0,,,,,
A11728,2,2007-08-29T00:00:00+02:00,Insert Fine Notification,,,complete,,,,,P,P,,,
A11728,3,2007-10-28T00:00:00+02:00,Add penalty,,,complete,,,,,,,,74.0,
A11728,4,2008-10-10T00:00:00+02:00,Payment,,87.0,complete,,,,,,,87.0,,
A11730,0,2007-05-05T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,550
A11730,1,2007-05-08T00:00:00+02:00,Payment,,36.0,complete,,,,,,,36.0,,
A11731,0,2007-05-05T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,550
A11731,1,2007-05-11T00:00:00+02:00,Payment,,36.0,complete,,,,,,,36.0,,
A11734,0,2007-05-07T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,550
A11734,1,2007-05-07T00:00:00+02:00,Payment,,36.0,complete,,,,,,,36.0,,
A11737,0,2007-05-10T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,550
A11737,1,2007-05-10T00:00:00+02:00,Payment,,36.0,complete,,,,,,,36.0,,
A11738,0,2007-05-10T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,550
A11738,1,2007-08-20T00:00:00+02:00,Send Fine,,,complete,,,,13.0,,,,,
A11739,0,2007-05-10T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,158,2,,,,,74.0,550
A11739,1,2007-07-17T00:00:00+02:00,Send Fine,,,complete,,,,13.0,,,,,
A11739,2,2007-07-25T00:00:00+02:00,Insert Fine Notification,,,complete,,,,,P,P,,,
A11739,3,2007-09-23T00:00:00+02:00,Add penalty,,,complete,,,,,,,,148.0,
A11739,4,2009-03-30T00:00:00+02:00,Send for Credit Collection,,,complete,,,,,,,,,
A11740,0,2007-05-10T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,550
A11740,1,2007-08-20T00:00:00+02:00,Send Fine,,,complete,,,,13.0,,,,,
A11740,2,2007-09-07T00:00:00+02:00,Insert Fine Notification,,,complete,,,,,P,P,,,
A11740,3,2007-11-06T00:00:00+01:00,Add penalty,,,complete,,,,,,,,74.0,
A11740,4,2009-03-30T00:00:00+02:00,Send for Credit Collection,,,complete,,,,,,,,,
A11741,0,2007-05-10T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,7,0,,,,,22.0,550
A11741,1,2007-05-10T00:00:00+02:00,Payment,,22.0,complete,,,,,,,22.0,,
A11742,0,2007-05-10T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,550
A11742,1,2007-08-20T00:00:00+02:00,Send Fine,,,complete,,,,13.0,,,,,
A11742,2,2007-09-08T00:00:00+02:00,Insert Fine Notification,,,complete,,,,,P,P,,,
A11742,3,2007-11-07T00:00:00+01:00,Add penalty,,,complete,,,,,,,,74.0,
A11742,4,2009-03-30T00:00:00+02:00,Send for Credit Collection,,,complete,,,,,,,,,
A11743,0,2007-05-10T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,550
A11743,1,2007-07-14T00:00:00+02:00,Payment,,36.0,complete,,,,,,,36.0,,
A11744,0,2007-05-10T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,550
A11744,1,2007-05-11T00:00:00+02:00,Payment,,36.0,complete,,,,,,,36.0,,
A11746,0,2007-05-11T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,550
A11746,1,2007-06-13T00:00:00+02:00,Payment,,36.0,complete,,,,,,,36.0,,
A11748,0,2007-05-11T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,550
A11748,1,2007-08-20T00:00:00+02:00,Send Fine,,,complete,,,,13.0,,,,,
A11748,2,2007-09-10T00:00:00+02:00,Insert Fine Notification,,,complete,,,,,P,P,,,
A11748,3,2007-11-09T00:00:00+01:00,Add penalty,,,complete,,,,,,,,74.0,
A11748,4,2009-03-30T00:00:00+02:00,Send for Credit Collection,,,complete,,,,,,,,,
A11749,0,2007-05-11T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,550
A11749,1,2007-08-20T00:00:00+02:00,Send Fine,,,complete,,,,13.0,,,,,
A11749,2,2007-08-28T00:00:00+02:00,Insert Fine Notification,,,complete,,,,,P,P,,,
A11749,3,2007-10-27T00:00:00+02:00,Add penalty,,,complete,,,,,,,,74.0,
A11749,4,2009-03-30T00:00:00+02:00,Send for Credit Collection,,,complete,,,,,,,,,
A1175,0,2006-08-16T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,35.0,557
A1175,1,2006-12-14T00:00:00+01:00,Send Fine,,,complete,,,,11.0,,,,,
A11750,0,2007-05-11T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,550
A11750,1,2007-08-20T00:00:00+02:00,Send Fine,,,complete,,,,13.0,,,,,
A11750,2,2007-08-28T00:00:00+02:00,Insert Fine Notification,,,complete,,,,,P,P,,,
A11750,3,2007-10-27T00:00:00+02:00,Add penalty,,,complete,,,,,,,,74.0,
A11750,4,2007-10-27T00:00:00+02:00,Payment,,49.0,complete,,,,,,,49.0,,
A11752,0,2007-04-08T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,559
A11752,1,2007-08-02T00:00:00+02:00,Send Fine,,,complete,,,,13.0,,,,,
A11752,2,2007-08-19T00:00:00+02:00,Insert Fine Notification,,,complete,,,,,P,P,,,
A11752,3,2007-10-18T00:00:00+02:00,Add penalty,,,complete,,,,,,,,74.0,
A11752,4,2009-03-30T00:00:00+02:00,Send for Credit Collection,,,complete,,,,,,,,,
A11753,0,2007-04-08T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,7,0,,,,,22.0,559
A11753,1,2007-04-28T00:00:00+02:00,Payment,,22.0,complete,,,,,,,22.0,,
A11754,0,2007-04-08T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,559
A11754,1,2007-04-10T00:00:00+02:00,Payment,,36.0,complete,,,,,,,36.0,,
A11755,0,2007-04-08T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,559
A11755,1,2007-08-02T00:00:00+02:00,Send Fine,,,complete,,,,13.0,,,,,
A11755,2,2007-08-10T00:00:00+02:00,Insert Fine Notification,,,complete,,,,,P,P,,,
A11755,3,2007-10-09T00:00:00+02:00,Add penalty,,,complete,,,,,,,,74.0,
A11755,4,2009-03-30T00:00:00+02:00,Send for Credit Collection,,,complete,,,,,,,,,
A11757,0,2007-04-08T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,559
A11757,1,2007-08-02T00:00:00+02:00,Send Fine,,,complete,,,,13.0,,,,,
A11757,2,2007-08-20T00:00:00+02:00,Insert Fine Notification,,,complete,,,,,P,P,,,
A11757,3,2007-10-19T00:00:00+02:00,Add penalty,,,complete,,,,,,,,74.0,
A11757,4,2008-10-15T00:00:00+02:00,Payment,,87.0,complete,,,,,,,87.0,,
A11760,0,2007-04-08T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,559
A11760,1,2007-07-17T00:00:00+02:00,Send Fine,,,complete,,,,13.0,,,,,
A11762,0,2007-04-10T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,559
A11762,1,2007-08-02T00:00:00+02:00,Send Fine,,,complete,,,,13.0,,,,,
A11762,2,2007-08-10T00:00:00+02:00,Insert Fine Notification,,,complete,,,,,P,P,,,
A11762,3,2007-10-09T00:00:00+02:00,Add penalty,,,complete,,,,,,,,74.0,
A11762,4,2009-03-30T00:00:00+02:00,Send for Credit Collection,,,complete,,,,,,,,,
A11764,0,2007-04-10T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,559
A11764,1,2007-08-02T00:00:00+02:00,Send Fine,,,complete,,,,13.0,,,,,
A11764,2,2007-08-10T00:00:00+02:00,Insert Fine Notification,,,complete,,,,,P,P,,,
A11764,3,2007-10-09T00:00:00+02:00,Add penalty,,,complete,,,,,,,,74.0,
A11764,4,2009-03-30T00:00:00+02:00,Send for Credit Collection,,,complete,,,,,,,,,
A11766,0,2007-04-10T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,559
A11766,1,2007-04-10T00:00:00+02:00,Payment,,36.0,complete,,,,,,,36.0,,
A11767,0,2007-04-10T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,559
A11767,1,2007-04-10T00:00:00+02:00,Payment,,36.0,complete,,,,,,,36.0,,
A11768,0,2007-04-10T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,559
A11768,1,2007-07-17T00:00:00+02:00,Send Fine,,,complete,,,,13.0,,,,,
A11768,2,2007-08-04T00:00:00+02:00,Insert Fine Notification,,,complete,,,,,P,P,,,
A11768,3,2007-10-03T00:00:00+02:00,Add penalty,,,complete,,,,,,,,74.0,
A11768,4,2009-03-30T00:00:00+02:00,Send for Credit Collection,,,complete,,,,,,,,,
A11769,0,2007-04-12T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,559
A11769,1,2007-08-02T00:00:00+02:00,Send Fine,,,complete,,,,13.0,,,,,
A11769,2,2007-08-09T00:00:00+02:00,Insert Fine Notification,,,complete,,,,,P,P,,,
A11769,3,2007-10-08T00:00:00+02:00,Add penalty,,,complete,,,,,,,,74.0,
A11769,4,2009-03-30T00:00:00+02:00,Send for Credit Collection,,,complete,,,,,,,,,
A1177,0,2006-08-16T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,35.0,557
A1177,1,2006-12-14T00:00:00+01:00,Send Fine,,,complete,,,,11.0,,,,,
A1177,2,2006-12-22T00:00:00+01:00,Insert Fine Notification,,,complete,,,,,P,P,,,
A1177,3,2007-02-20T00:00:00+01:00,Add penalty,,,complete,,,,,,,,71.5,
A1177,4,2009-03-30T00:00:00+02:00,Send for Credit Collection,,,complete,,,,,,,,,
A11770,0,2007-04-12T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,559
A11770,1,2007-08-02T00:00:00+02:00,Send Fine,,,complete,,,,13.0,,,,,
A11770,2,2007-08-09T00:00:00+02:00,Insert Fine Notification,,,complete,,,,,P,P,,,
A11770,3,2007-10-08T00:00:00+02:00,Add penalty,,,complete,,,,,,,,74.0,
A11770,4,2008-10-18T00:00:00+02:00,Payment,,87.0,complete,,,,,,,87.0,,
A11770,5,2009-07-16T00:00:00+02:00,Payment,,136.0,complete,,,,,,,49.0,,
A11772,0,2007-04-12T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,559
A11772,1,2007-08-02T00:00:00+02:00,Send Fine,,,complete,,,,13.0,,,,,
A11778,0,2007-04-13T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,559
A11778,1,2007-07-17T00:00:00+02:00,Send Fine,,,complete,,,,13.0,,,,,
A11779,0,2007-04-14T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,559
A11779,1,2007-04-14T00:00:00+02:00,Payment,,36.0,complete,,,,,,,36.0,,
A11782,0,2007-04-14T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,559
A11782,1,2007-07-17T00:00:00+02:00,Send Fine,,,complete,,,,13.0,,,,,
A11782,2,2007-07-25T00:00:00+02:00,Insert Fine Notification,,,complete,,,,,P,P,,,
A11782,3,2007-09-23T00:00:00+02:00,Add penalty,,,complete,,,,,,,,74.0,
A11782,4,2009-03-30T00:00:00+02:00,Send for Credit Collection,,,complete,,,,,,,,,
A11784,0,2007-04-14T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,559
A11784,1,2007-08-02T00:00:00+02:00,Send Fine,,,complete,,,,13.0,,,,,
A11784,2,2007-08-26T00:00:00+02:00,Insert Fine Notification,,,complete,,,,,P,P,,,
A11784,3,2007-10-25T00:00:00+02:00,Add penalty,,,complete,,,,,,,,74.0,
A11784,4,2009-03-30T00:00:00+02:00,Send for Credit Collection,,,complete,,,,,,,,,
A11785,0,2007-04-14T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,559
A11785,1,2007-08-02T00:00:00+02:00,Send Fine,,,complete,,,,13.0,,,,,
A11785,2,2007-08-19T00:00:00+02:00,Insert Fine Notification,,,complete,,,,,P,P,,,
A11785,3,2007-10-18T00:00:00+02:00,Add penalty,,,complete,,,,,,,,74.0,
A11785,4,2009-03-30T00:00:00+02:00,Send for Credit Collection,,,complete,,,,,,,,,
A11786,0,2007-04-14T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,559
A11786,1,2007-05-22T00:00:00+02:00,Payment,,36.0,complete,,,,,,,36.0,,
A11787,0,2007-04-14T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,559
A11787,1,2007-04-20T00:00:00+02:00,Payment,,36.0,complete,,,,,,,36.0,,
A1179,0,2006-08-18T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,35.0,557
A1179,1,2006-12-14T00:00:00+01:00,Send Fine,,,complete,,,,11.0,,,,,
A1179,2,2007-01-07T00:00:00+01:00,Insert Fine Notification,,,complete,,,,,P,P,,,
A1179,3,2007-03-08T00:00:00+01:00,Add penalty,,,complete,,,,,,,,71.5,
A1179,4,2009-03-30T00:00:00+02:00,Send for Credit Collection,,,complete,,,,,,,,,
A11792,0,2007-04-15T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,559
A11792,1,2007-07-17T00:00:00+02:00,Send Fine,,,complete,,,,13.0,,,,,
A11792,2,2007-07-24T00:00:00+02:00,Insert Fine Notification,,,complete,,,,,P,P,,,
A11792,3,2007-09-22T00:00:00+02:00,Add penalty,,,complete,,,,,,,,74.0,
A11792,4,2009-03-30T00:00:00+02:00,Send for Credit Collection,,,complete,,,,,,,,,
A11794,0,2007-04-15T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,559
A11794,1,2007-04-20T00:00:00+02:00,Payment,,36.0,complete,,,,,,,36.0,,
A11795,0,2007-04-15T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,559
A11795,1,2007-08-02T00:00:00+02:00,Send Fine,,,complete,,,,13.0,,,,,
A11795,2,2007-08-22T00:00:00+02:00,Insert Fine Notification,,,complete,,,,,P,P,,,
A11795,3,2007-10-21T00:00:00+02:00,Add penalty,,,complete,,,,,,,,74.0,
A11795,4,2009-03-30T00:00:00+02:00,Send for Credit Collection,,,complete,,,,,,,,,
A11798,0,2007-04-15T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,559
A11798,1,2007-04-16T00:00:00+02:00,Payment,,36.0,complete,,,,,,,36.0,,
A11799,0,2007-04-15T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,559
A11799,1,2007-08-02T00:00:00+02:00,Send Fine,,,complete,,,,13.0,,,,,
A11799,2,2007-08-10T00:00:00+02:00,Insert Fine Notification,,,complete,,,,,P,P,,,
A11799,3,2007-10-09T00:00:00+02:00,Add penalty,,,complete,,,,,,,,74.0,
A11799,4,2009-03-30T00:00:00+02:00,Send for Credit Collection,,,complete,,,,,,,,,
A1180,0,2006-08-18T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,35.0,557
A1180,1,2006-08-21T00:00:00+02:00,Payment,,35.0,complete,,,,,,,35.0,,
A11800,0,2007-04-15T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,559
A11800,1,2007-04-21T00:00:00+02:00,Payment,,36.0,complete,,,,,,,36.0,,
A11805,0,2007-04-15T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,559
A11805,1,2007-07-17T00:00:00+02:00,Send Fine,,,complete,,,,13.0,,,,,
A11808,0,2007-04-15T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,7,0,,,,,22.0,559
A11808,1,2007-05-14T00:00:00+02:00,Payment,,22.0,complete,,,,,,,22.0,,
A1181,0,2006-08-18T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,35.0,557
A1181,1,2006-12-14T00:00:00+01:00,Send Fine,,,complete,,,,11.0,,,,,
A11810,0,2007-04-15T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,7,0,,,,,22.0,559
A11810,1,2007-04-18T00:00:00+02:00,Payment,,22.0,complete,,,,,,,22.0,,
A11811,0,2007-04-16T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,559
A11811,1,2007-08-02T00:00:00+02:00,Send Fine,,,complete,,,,13.0,,,,,
A11811,2,2007-08-17T00:00:00+02:00,Insert Fine Notification,,,complete,,,,,P,P,,,
A11811,3,2007-09-03T00:00:00+02:00,Insert Date Appeal to Prefecture,,,complete,,,,,,,,,
A11811,4,2007-10-16T00:00:00+02:00,Add penalty,,,complete,,,,,,,,74.0,
A11811,5,2007-10-30T00:00:00+01:00,Send Appeal to Prefecture,,,complete,#,,,,,,,,
A11815,0,2007-04-18T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,559
A11815,1,2007-08-02T00:00:00+02:00,Send Fine,,,complete,,,,13.0,,,,,
A11817,0,2007-04-18T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,559
A11817,1,2007-08-02T00:00:00+02:00,Send Fine,,,complete,,,,13.0,,,,,
A11817,2,2007-08-10T00:00:00+02:00,Insert Fine Notification,,,complete,,,,,P,P,,,
A11817,3,2007-10-09T00:00:00+02:00,Add penalty,,,complete,,,,,,,,74.0,
A11817,4,2009-03-30T00:00:00+02:00,Send for Credit Collection,,,complete,,,,,,,,,
A11819,0,2007-04-19T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,559
A11819,1,2007-04-20T00:00:00+02:00,Payment,,36.0,complete,,,,,,,36.0,,
A1182,0,2006-08-18T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,35.0,557
A1182,1,2007-04-04T00:00:00+02:00,Send Fine,,,complete,,,,16.6,,,,,
A1182,2,2007-04-14T00:00:00+02:00,Insert Fine Notification,,,complete,,,,,P,P,,,
A1182,3,2007-06-13T00:00:00+02:00,Add penalty,,,complete,,,,,,,,71.5,
A1182,4,2009-03-30T00:00:00+02:00,Send for Credit Collection,,,complete,,,,,,,,,
A11820,0,2007-04-19T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,559
A11820,1,2007-08-02T00:00:00+02:00,Send Fine,,,complete,,,,13.0,,,,,
A11820,2,2007-08-09T00:00:00+02:00,Insert Fine Notification,,,complete,,,,,P,P,,,
A11820,3,2007-10-08T00:00:00+02:00,Add penalty,,,complete,,,,,,,,74.0,
A11820,4,2009-03-30T00:00:00+02:00,Send for Credit Collection,,,complete,,,,,,,,,
A11821,0,2007-04-19T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,559
A11821,1,2007-07-17T00:00:00+02:00,Send Fine,,,complete,,,,13.0,,,,,
A11821,2,2007-07-25T00:00:00+02:00,Insert Fine Notification,,,complete,,,,,P,P,,,
A11821,3,2007-09-23T00:00:00+02:00,Add penalty,,,complete,,,,,,,,74.0,
A11821,4,2009-03-30T00:00:00+02:00,Send for Credit Collection,,,complete,,,,,,,,,
A11828,0,2007-04-20T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,559
A11828,1,2007-07-17T00:00:00+02:00,Send Fine,,,complete,,,,13.0,,,,,
A11829,0,2007-04-20T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,559
A11829,1,2007-08-02T00:00:00+02:00,Send Fine,,,complete,,,,13.0,,,,,
A11829,2,2007-08-31T00:00:00+02:00,Insert Fine Notification,,,complete,,,,,P,P,,,
A11829,3,2007-10-30T00:00:00+01:00,Add penalty,,,complete,,,,,,,,74.0,
A11829,4,2009-03-30T00:00:00+02:00,Send for Credit Collection,,,complete,,,,,,,,,
A1183,0,2006-08-18T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,35.0,557
A1183,1,2006-08-24T00:00:00+02:00,Payment,,30.0,complete,,,,,,,30.0,,
A1183,2,2006-12-14T00:00:00+01:00,Send Fine,,,complete,,,,11.0,,,,,
A1183,3,2006-12-22T00:00:00+01:00,Insert Fine Notification,,,complete,,,,,P,P,,,
A1183,4,2007-02-20T00:00:00+01:00,Add penalty,,,complete,,,,,,,,71.5,
A1183,5,2009-03-30T00:00:00+02:00,Send for Credit Collection,,,complete,,,,,,,,,
A11832,0,2007-04-21T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,559
A11832,1,2007-05-23T00:00:00+02:00,Payment,,36.0,complete,,,,,,,36.0,,
A11834,0,2007-04-21T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,559
A11834,1,2007-08-02T00:00:00+02:00,Send Fine,,,complete,,,,13.0,,,,,
A11836,0,2007-04-21T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,559
A11836,1,2007-04-27T00:00:00+02:00,Payment,,36.0,complete,,,,,,,36.0,,
A11838,0,2007-04-21T00:00:00+02:00,Create Fine,A,0.0,complete,NIL,157,0,,,,,36.0,559
A11838,1,2007-08-02T00:00:00+02:00,Send Fine,,,complete,,,,13.0,,,,,
